"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Pricing","Sub_Title","Description","Summary","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Price","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","Menu_Link","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Reserve_a_table","Image_URL","Favicon","Review_URL","Facebook_URL","Linkedin_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Accessibility","Amenities","Service_options","Payments","Offerings","Crowd","Planning","From_the_business","Recycling"
"1550","club in mumbai","Lions Club","Trade Star  C – 604  Andheri - Kurla Rd  Andheri East  Mumbai  Maharashtra 400059","Trade Star","Mumbai","400059","C – 604","Maharashtra","IN","Asia/Calcutta"," ","लायन्स क्लब"," "," ","02261217900","022 6121 7900","+16305715466",,"http://www.lionsclubs.org/","lionsclubs.org","Non-governmental organization"," ","No","22","4.1"," ","open","Wednesday, 9 am-5:30 pm; Thursday, 9 am-5:30 pm; Friday, 9 am-5:30 pm; Saturday, Closed; Sunday, Closed; Monday, 9 am-5:30 pm; Tuesday, 9 am-5:30 pm; ","Closed","Closed","9 am-5:30 pm","9 am-5:30 pm","9 am-5:30 pm","9 am-5:30 pm","9 am-5:30 pm","Lat 19.0099","Lng 72.82059799999999","19.0099,72.82059799999999","7JFJ2R5C+X65","ChIJayCUF5bO5zsRNYxnSr-pX_s"," ","https://www.google.com/maps/place/?q=place_id:ChIJayCUF5bO5zsRNYxnSr-pX_s","18113382865359572021","https://www.google.com/search?kgmid=/g/1yg4m0zwk","/g/1yg4m0zwk"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID4jIDVHg","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.lionsclubs.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJayCUF5bO5zsRNYxnSr-pX_s&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/lionsclubs/","https://www.linkedin.com/company/lions-clubs-international","https://twitter.com/lionsclubs","https://www.instagram.com/lionsclubs/","https://youtube.com/lionsclubs",,,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcI3wIoCw",,,,,,,,,
"1551","club in mumbai","Leviitate Mumbai","First Floor  Hotel Sea Princess  Juhu Tara Rd  Airport Area  Juhu  Mumbai  Maharashtra 400049","First Floor","Mumbai","400049","Hotel Sea Princess","Maharashtra","IN","Asia/Calcutta","₹2,000+","लेवीताते मुम्बई"," "," ","09833123624","098331 23624"," "," ",,,"Night club","Restaurant","Yes","27","3.4"," ","open","Wednesday, 7 pm-3 am; Thursday, 7 pm-3 am; Friday, 7 pm-3 am; Saturday, 7 pm-3 am; Sunday, 7 pm-3 am; Monday, Closed; Tuesday, Closed; ","7 pm-3 am","7 pm-3 am","Closed","Closed","7 pm-3 am","7 pm-3 am","7 pm-3 am","Lat 19.0932837","Lng 72.8279464","19.0932837,72.8279464","7JFJ3RVH+858","ChIJUe7lPpPJ5zsRW_aDbOyE3x8","https://www.swiggy.com/restaurants/leviitate-juhu-koramangala-mumbai-974540/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJUe7lPpPJ5zsRW_aDbOyE3x8","2296700485949978203","https://www.google.com/search?kgmid=/g/11lymy3bnz","/g/11lymy3bnz","https://www.google.com/maps/reserve/v/dine/c/ZQ_7G861BkI?source=pa&opi=79508299&hl=en-IN&gei=CNWAaKD0DM3iseMPi6-E8A8","https://lh5.googleusercontent.com/p/AF1QipOt8FIuxd3CJ1YTfd0PTsRyeyUUXAJKcms8KHLe"," ","https://search.google.com/local/reviews?placeid=ChIJUe7lPpPJ5zsRW_aDbOyE3x8&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIiQMoDA","Wheelchair-accessible toilet","Restroom","Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine","Groups","Accepts reservations",,
"1552","club in mumbai","Bkc casting yard club","3V75+Q7F  G Block  Bharat Nagar  Bandra Kurla Complex  Bandra East  Mumbai  Maharashtra 400051","3V75+Q7F","Mumbai","400051","Mumbai  Maharashtra 400051","Maharashtra","IN","Asia/Calcutta"," ","बीकेसी कास्टिंग यार्ड क्लब"," "," "," ",," "," ",,,"Workers' club"," ","No","8","4.5"," ","open"," ",,,,,,,,"Lat 19.0644375","Lng 72.8581875","19.0644375,72.8581875","7JFJ3V75+Q7F","ChIJlW7lHZvJ5zsR7p_nM5z3kXw"," ","https://www.google.com/maps/place/?q=place_id:ChIJlW7lHZvJ5zsR7p_nM5z3kXw","8976227782583885806","https://www.google.com/search?kgmid=/g/11rd46hn6m","/g/11rd46hn6m"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDGjPSWPg"," ","https://search.google.com/local/reviews?placeid=ChIJlW7lHZvJ5zsR7p_nM5z3kXw&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIvAMoDQ",,,,,,,,,
"1553","club in mumbai","Champions Club Mumbai","CGS Colony Garden  Raoji Ganatra Rd  beside CGHS Dispensary Road  Antop Hill  Mumbai  Maharashtra 400037","CGS Colony Garden","Mumbai","400037","Raoji Ganatra Rd","Maharashtra","IN","Asia/Calcutta"," "," "," "," "," ",,,,"https://t.me/the_rehabilitation_profssional","t.me","Sports club"," ","Yes","0","0"," ","open","Wednesday, 9 am-9 pm; Thursday, 9 am-9 pm; Friday, 9 am-9 pm; Saturday, 9 am-9 pm; Sunday, 9 am-9 pm; Monday, 9 am-9 pm; Tuesday, 9 am-9 pm; ","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","Lat 19.0284946","Lng 72.8637986","19.0284946,72.8637986","7JFJ2VH7+9GV","ChIJEfaOR1fP5zsRt15wlAMPwXU"," ","https://www.google.com/maps/place/?q=place_id:ChIJEfaOR1fP5zsRt15wlAMPwXU","8485079680992435895","https://www.google.com/search?kgmid=/g/11x8pk4qcm","/g/11x8pk4qcm"," ","https://lh5.googleusercontent.com/p/AF1QipPqT7S7rllOkPMY_IqynYJbAGWDy7tTTBHpLD2z","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://t.me/the_rehabilitation_profssional&size=48"," "," "," "," ",,,,,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcI1QMoDg","Assistive hearing loop | Wheelchair-accessible seating | Wheelchair-accessible toilet","Restroom | Swimming pool","On-site services","Google Pay",,"LGBTQ+ friendly",,"Identifies as women-owned",
"1554","club in mumbai","Rotaract Club of Bombay Juhu Beach","Garden View Co-Operative Housing Society  Plot No 180  Kukul Kunj  Laxmi Nagar  11th Rd  near Madhu Park  Khar West  Mumbai  Maharashtra 400052","Garden View Co-Operative Housing Society","Mumbai","400052","Plot No 180  Kukul Kunj  Laxmi Nagar","Maharashtra","IN","Asia/Calcutta"," ","रोटरेक्ट क्लब ऑफ़ बॉम्बे जुहू बीच"," "," "," ",,,,"http://rcbjb.weebly.com/","rcbjb.weebly.com","Non-profit organization"," ","Yes","16","5"," ","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Lat 19.0722974","Lng 72.8359447","19.0722974,72.8359447","7JFJ3RCP+W98","ChIJm37YuObJ5zsR_sgCBfqagpQ"," ","https://www.google.com/maps/place/?q=place_id:ChIJm37YuObJ5zsR_sgCBfqagpQ","10701286063202289918","https://www.google.com/search?kgmid=/g/11lfctzyjt","/g/11lfctzyjt"," ","https://lh5.googleusercontent.com/p/AF1QipPqC56ShnvOtrBE6EdmH7KrFjSRAOF05J2e0P36","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://rcbjb.weebly.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJm37YuObJ5zsR_sgCBfqagpQ&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/rotaractbjb","https://www.linkedin.com/company/3100041","http://twitter.com/rcbjb",,"https://www.youtube.com/user/rcbombayjuhubeach",,,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcI_QMoDw",,,,,,,,,
"1555","club in mumbai","Rotary Club of Navi Mumbai VASHI 400703","Sector 6 Ln  Sector 6  Vashi  Navi Mumbai  Maharashtra 400703","Sector 6 Ln","Navi Mumbai","400703","Navi Mumbai  Maharashtra 400703","Maharashtra","IN","Asia/Calcutta"," ","रोटरी क्लब ऑफ़ नवी मुंबई"," "," "," ",,"+919920130855","marketplace@rotaryindia.org","https://rcnavimumbai.rotaryindia.org/","rcnavimumbai.rotaryindia.org","Club","Non-profit organization","Yes","61","4.2"," ","open","Wednesday, Closed; Thursday, Closed; Friday, 7:30-10 pm; Saturday, Closed; Sunday, Closed; Monday, Closed; Tuesday, Closed; ","Closed","Closed","Closed","Closed","Closed","Closed","7:30-10 pm","Lat 19.0723183","Lng 72.9904245","19.0723183,72.9904245","7JFJ3XCR+W5F","ChIJrQEAlLXG5zsR-29LiskSqzE"," ","https://www.google.com/maps/place/?q=place_id:ChIJrQEAlLXG5zsR-29LiskSqzE","3578974985693917179","https://www.google.com/search?kgmid=/g/1tffmthw","/g/1tffmthw"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID-gYXmtQE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://rcnavimumbai.rotaryindia.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJrQEAlLXG5zsR-29LiskSqzE&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIowQoEA","Wheelchair-accessible car park | Wheelchair-accessible entrance | Assistive hearing loop | Wheelchair-accessible seating | Wheelchair-accessible toilet","Gender-neutral toilets","On-site services",,,,,,"Clothing"
"1556","club in mumbai","DOOR NO. 1","C - 1 Ankleshwar  Shop Numbers 1&2  ONGC Colony  Bandra West  Mumbai  Maharashtra 400050","C - 1 Ankleshwar","Mumbai","400050","Shop Numbers 1&2","Maharashtra","IN","Asia/Calcutta","₹₹₹"," ","Vibrant & well-lit gastropub with regular live events & multicuisine quick bites.","Lively gastropub with live events","09082046382","090820 46382"," "," ",,,"Night club","DJ service","Yes","2666","4.1","Lively gastropub with live events","open"," ",,,,,,,,"Lat 19.048928999999998","Lng 72.828516","19.048928999999998,72.828516","7JFJ2RXH+HCC","ChIJ3_PEhTjJ5zsRm070HWrhGqU"," ","https://www.google.com/maps/place/?q=place_id:ChIJ3_PEhTjJ5zsRm070HWrhGqU","11897069211537919643","https://www.google.com/search?kgmid=/g/11c1x0xjx0","/g/11c1x0xjx0"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDkuq7SXQ"," ","https://search.google.com/local/reviews?placeid=ChIJ3_PEhTjJ5zsRm070HWrhGqU&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIxwQoEQ",,"Gender-neutral toilets | Restroom | Wi-Fi | Wi-Fi","Takeaway | Dine-in | Delivery","Credit cards | Debit cards | Google Pay | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Happy-hour food | Spirits | Wine","Groups | LGBTQ+ friendly | Tourists","Accepts reservations",,
"1557","club in mumbai","Wings Bombay Heroes Football Club & Academy","Wings Sports Centre  702  KC Marg  Nityanand Nagar  Reclamation  Bandra West  Mumbai  Maharashtra 400050","Wings Sports Centre","Mumbai","400050","702  KC Marg","Maharashtra","IN","Asia/Calcutta"," "," "," "," ","09920914589","099209 14589"," "," ",,,"Football club"," ","No","14","4.9"," ","open"," ",,,,,,,,"Lat 19.050936","Lng 72.83094179999999","19.050936,72.83094179999999","7JFJ3R2J+99G","ChIJwxOlv_rJ5zsRDJWeKPSrTt0"," ","https://www.google.com/maps/place/?q=place_id:ChIJwxOlv_rJ5zsRDJWeKPSrTt0","15946872395707356428","https://www.google.com/search?kgmid=/g/11lgz1b2t9","/g/11lgz1b2t9"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDa1r21fA"," ","https://search.google.com/local/reviews?placeid=ChIJwxOlv_rJ5zsRDJWeKPSrTt0&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIhQUoEg","Wheelchair-accessible car park | Wheelchair-accessible entrance","Restroom",,,,,,,
"1558","club in mumbai","SLP Night Club","3VGH+93R  Lower Parel  Friends Colony  Kurla West  Kurla  Mumbai  Maharashtra 400070","3VGH+93R","Mumbai"," ","Mumbai  Maharashtra 400070","Maharashtra","IN","Asia/Calcutta"," ","एसएलपी नाईट क्लब"," "," "," ",," "," ",,,"Night club"," ","No","1","5"," ","open"," ",,,,,,,,"Lat 19.0759837","Lng 72.8776559","19.0759837,72.8776559","7JFJ3VGH+93R","ChIJJY23F8nJ5zsRGi8Htwx_ogs"," ","https://www.google.com/maps/place/?q=place_id:ChIJJY23F8nJ5zsRGi8Htwx_ogs","838372173231370010","https://www.google.com/search?kgmid=/g/11tdvgl2rf","/g/11tdvgl2rf"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDBzaL4ggE"," ","https://search.google.com/local/reviews?placeid=ChIJJY23F8nJ5zsRGi8Htwx_ogs&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIpQUoEw",,,,,"Food",,,,
"1559","club in mumbai","Leo Club of Vidyavihar","Office no. 101  Building no. 32  Omkar CHS  Mahda Colony  Pant Nagar  Ghatkopar East  Mumbai  Maharashtra 400075","Office no. 101  Building no. 32","Mumbai","400075","Omkar CHS","Maharashtra","IN","Asia/Calcutta"," ","लियो क्लब ऑफ़ विद्याविहार"," "," ","09769967825","097699 67825",,,"https://www.leoclubofvidyavihar.org/","leoclubofvidyavihar.org","Non-profit organization"," ","Yes","6","5"," ","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Lat 19.0629047","Lng 72.880832","19.0629047,72.880832","7JFJ3V7J+588","ChIJMZg3dITH5zsRD--kDRFc7xY"," ","https://www.google.com/maps/place/?q=place_id:ChIJMZg3dITH5zsRD--kDRFc7xY","1652640816581373711","https://www.google.com/search?kgmid=/g/11s7ftsyhw","/g/11s7ftsyhw"," ","https://lh5.googleusercontent.com/p/AF1QipObE2ENo3r9uGb3myDoTYizeBZ7_YC0IhZt_Ydc","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.leoclubofvidyavihar.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJMZg3dITH5zsRD--kDRFc7xY&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIvgUoFA",,,,,,,,,
"1560","club in mumbai","North Indian Association","2VM4+FC6  Bhaudaji Rd  Vazira Koliwada  Sion Hospital Colony  Sion  Mumbai  Maharashtra 400022","2VM4+FC6","Mumbai","400022","Bhaudaji Rd","Maharashtra","IN","Asia/Calcutta"," "," "," "," ","02224073084","022 2407 3084"," "," ",,,"Association / Organization","Night club","No","1623","4.2"," ","open"," ",,,,,,,,"Lat 19.0336695","Lng 72.8560238","19.0336695,72.8560238","7JFJ2VM4+FC6","ChIJzUYLoyvP5zsRl1bLHYwUCZc","https://www.swiggy.com/city/mumbai/north-indian-association-bhau-daji-road-extension-matunga-rest437116?utm_source=GooglePlaceOrder&utm_campaign=GoogleMap&is_retargeting=true&media_source=GooglePlaceOrder","https://www.google.com/maps/place/?q=place_id:ChIJzUYLoyvP5zsRl1bLHYwUCZc","10883252566545356439","https://www.google.com/search?kgmid=/g/1hm3gz577","/g/1hm3gz577"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICsx7rKlgE"," ","https://search.google.com/local/reviews?placeid=ChIJzUYLoyvP5zsRl1bLHYwUCZc&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcI6AUoFQ","Wheelchair-accessible car park | Wheelchair-accessible entrance",,,,,,,,
"1561","club in mumbai","Club Shaggarwal","Ocean View Building  3rd floor bldg  Bhulabhai Desai Marg  Mumbai  Maharashtra","Ocean View Building","Mumbai"," ","3rd floor bldg","Maharashtra","IN","Asia/Calcutta"," ","क्लब शग्गारवाल"," "," "," ",," "," ",,,"Night club"," ","Yes","10","4.8"," ","open"," ",,,,,,,,"Lat 18.965382299999998","Lng 72.8025145","18.965382299999998,72.8025145","7JCJXR83+522","ChIJWeqlo9_N5zsR2UECRAO3Ku8"," ","https://www.google.com/maps/place/?q=place_id:ChIJWeqlo9_N5zsR2UECRAO3Ku8","17233788148740407769","https://www.google.com/search?kgmid=/g/11bycg93mr","/g/11bycg93mr"," "," "," ","https://search.google.com/local/reviews?placeid=ChIJWeqlo9_N5zsR2UECRAO3Ku8&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIigYoFg",,,"Dine-in",,"Food",,,,
"1562","club in mumbai","Club Elite","Bus Depot  Patel Wadi  AB Nair Rd  Juhu Rd  near Novotel Hotel  Mumbai  Maharashtra 400049","Bus Depot  Patel Wadi  AB Nair Rd","Mumbai","400049","Juhu Rd","Maharashtra","IN","Asia/Calcutta"," ","क्लब एलीट"," "," "," ",," "," ",,,"Night club"," ","No","0","0"," ","open"," ",,,,,,,,"Lat 19.109701899999997","Lng 72.8252447","19.109701899999997,72.8252447","7JFJ4R5G+V3Q","ChIJSbw7iU_J5zsRgX8UT5ppJnM"," ","https://www.google.com/maps/place/?q=place_id:ChIJSbw7iU_J5zsRgX8UT5ppJnM","8297435474949341057","https://www.google.com/search?kgmid=/g/11tdj949nv","/g/11tdj949nv"," ","https://lh5.googleusercontent.com/p/V2EzEMxp2iJEML0MORtxcA"," "," "," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIoQYoFw",,,"Dine-in",,"Food",,,,
"1563","club in mumbai","Bombay Riders Club  Chedda Nagar","chheda Nagar Junction  Mumbai - Pune Hwy  Akruti Rising City  Mumbai  Maharashtra 400089","chheda Nagar Junction","Mumbai","400089","Mumbai - Pune Hwy","Maharashtra","IN","Asia/Calcutta"," ","बॉम्बे राइडर्स क्लब, छेड़ा नगर"," "," "," ",," "," ",,,"Sports club"," ","No","9","4.3"," ","open"," ",,,,,,,,"Lat 19.0703797","Lng 72.9081484","19.0703797,72.9081484","7JFJ3WC5+572","ChIJ7Rc8ZZ_H5zsRgX_KQcBt8Bo"," ","https://www.google.com/maps/place/?q=place_id:ChIJ7Rc8ZZ_H5zsRgX_KQcBt8Bo","1941172111901622145","https://www.google.com/search?kgmid=/g/11qgk9lnmm","/g/11qgk9lnmm"," ","https://lh5.googleusercontent.com/p/ZYHw4BkVYpYo7Rgb0taK3g"," ","https://search.google.com/local/reviews?placeid=ChIJ7Rc8ZZ_H5zsRgX_KQcBt8Bo&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIugYoGA",,,,,,,,,
"1564","club in mumbai","E S CHESS CLUB","1 43  Jeejabai Bhosale Marg  Govandi Gaonthan  New Gautam Nagar  Govandi East  Mumbai  Maharashtra 400043","1 43  Jeejabai Bhosale Marg","Mumbai","400043","Mumbai  Maharashtra 400043","Maharashtra","IN","Asia/Calcutta"," "," "," "," ","09892335141","098923 35141",,,"https://www.instagram.com/l325292?igsh=MWFnYzg2cnlpemFpYg%3D%3D&utm_source=qr","instagram.com","Chess club"," ","Yes","29","5"," ","open","Wednesday, 9 am-6:30 pm; Thursday, 9 am-6:30 pm; Friday, Closed; Saturday, 9 am-6:30 pm; Sunday, 9 am-9 pm; Monday, 9 am-6:30 pm; Tuesday, 9 am-6:30 pm; ","9 am-6:30 pm","9 am-9 pm","9 am-6:30 pm","9 am-6:30 pm","9 am-6:30 pm","9 am-6:30 pm","Closed","Lat 19.0615635","Lng 72.9178445","19.0615635,72.9178445","7JFJ3W69+J4H","ChIJd-ZkghHH5zsRkfaEDrEgA-M"," ","https://www.google.com/maps/place/?q=place_id:ChIJd-ZkghHH5zsRkfaEDrEgA-M","16357954216364668561","https://www.google.com/search?kgmid=/g/11wj1c4v43","/g/11wj1c4v43"," ","https://lh5.googleusercontent.com/p/CIABIhCabgTwPhVTpA9wIKdF3P7g","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.instagram.com/l325292?igsh=MWFnYzg2cnlpemFpYg%3D%3D&utm_source=qr&size=48","https://search.google.com/local/reviews?placeid=ChIJd-ZkghHH5zsRkfaEDrEgA-M&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,"2,608 followers, 189 following, 15 posts – E S CHESS CLUB (@l325292) on Instagram: ""✨Chess | ♟️ men international Master (Coach and commentators)""",,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcI1gYoGQ",,,,,,,,,
